signal_type,entry_time,exit_time,entry_price,exit_price,extreme_price,max_gain_pct,max_drop_pct,final_return_pct,duration_to_extreme,holding_period_duration,waiting_period_duration,macd_value,signal_value,histogram_value
SELL,2023-02-21 16:00:00,2023-03-01 08:00:00,24452.16,23711.09,23006.18,,5.913506209676362,3.0306934029549932,11,,23.0,359.5203557108034,361.47358473538276,-1.9532290245793433
BUY,2023-03-01 08:00:00,2023-03-03 00:00:00,23711.09,22360.78,23711.09,0.0,,-5.69484574517663,0,5.0,,-65.15492519088002,-66.39337071974629,1.238445528866265
SELL,2023-03-03 00:00:00,2023-03-12 16:00:00,22360.78,21997.11,19850.81,,11.224876770846087,1.6263743930220602,24,,29.0,-117.49660721444525,-69.24853056598216,-48.24807664846308
BUY,2023-03-12 16:00:00,2023-03-22 00:00:00,21997.11,28103.69,28183.13,28.1219669311105,,27.76082858157275,22,28.0,,-385.5676849240954,-427.7883777304468,42.22069280635145
SELL,2023-03-22 00:00:00,2023-04-10 08:00:00,28103.69,28439.38,26903.62,,4.270151001523287,-1.1944694806980947,16,,58.0,848.1753167239149,858.1388716482788,-9.963554924363962
BUY,2023-04-10 08:00:00,2023-04-16 08:00:00,28439.38,30332.98,30733.72,8.067475451293243,,6.658373002505676,11,18.0,,40.44208667826388,25.57474290621463,14.867343772049246
SELL,2023-04-16 08:00:00,2023-04-25 16:00:00,30332.98,28300.79,27262.84,,10.121458557649131,6.699605511888376,16,,28.0,354.14634447892604,371.1976943128555,-17.051349833929464
BUY,2023-04-25 16:00:00,2023-05-01 08:00:00,28300.79,28170.64,29820.03,5.368189368565322,,-0.45988115526104206,2,17.0,,-333.7956333102593,-343.4202763579185,9.62464304765922
SELL,2023-05-01 08:00:00,2023-05-04 16:00:00,28170.64,28838.16,28057.47,,0.40173031212637783,-2.3695592290413012,2,,10.0,82.93948683920462,89.33559959101824,-6.396112751813618
BUY,2023-05-04 16:00:00,2023-05-07 08:00:00,28838.16,28942.67,29505.61,2.3144680520532543,,0.36240176210964364,3,8.0,,15.727808763589564,14.888874798767011,0.8389339648225533
SELL,2023-05-07 08:00:00,2023-05-14 16:00:00,28942.67,26917.62,26311.52,,9.09090280889772,6.996762910954654,14,,22.0,48.046137272103806,48.88012589484548,-0.8339886227416713
BUY,2023-05-14 16:00:00,2023-05-24 08:00:00,26917.62,26314.69,27407.48,1.8198488573655494,,-2.2399082831245867,1,29.0,,-303.0801672828711,-306.58365858702206,3.5034913041509412
SELL,2023-05-24 08:00:00,2023-05-27 00:00:00,26314.69,26722.8,26131.27,,0.6970251217095784,-1.5508827958832143,2,,8.0,-70.47092222934589,-70.32909417204559,-0.14182805730030168
BUY,2023-05-27 00:00:00,2023-06-01 00:00:00,26722.8,26802.67,28065.0,5.022677264358528,,0.2988833505470946,5,15.0,,-93.61439002492625,-105.09646457835612,11.482074553429868
SELL,2023-06-01 00:00:00,2023-06-09 08:00:00,26802.67,26477.37,25722.33,,4.030717835200734,1.2136850545113578,15,,25.0,56.196488852987386,83.91304422913838,-27.716555376150993
BUY,2023-06-09 08:00:00,2023-06-10 00:00:00,26477.37,25651.09,26477.81,0.0016617964699754105,,-3.120702698190941,1,2.0,,-104.58731914743475,-105.54068276179068,0.9533636143559221
SELL,2023-06-10 00:00:00,2023-06-13 00:00:00,25651.09,26073.92,25628.8,,0.08689689210088489,-1.6483899904448434,1,,9.0,-144.5059433795759,-110.10173660042773,-34.40420677914818
BUY,2023-06-13 00:00:00,2023-06-14 16:00:00,26073.92,25128.6,26073.92,0.0,,-3.6255384690909525,0,5.0,,-169.242702609954,-170.50436182235472,1.2616592124007298
SELL,2023-06-14 16:00:00,2023-06-16 08:00:00,25128.6,25840.01,24959.95,,0.6711476166598929,-2.83107694021951,2,,5.0,-172.70261882432533,-163.28057216614633,-9.422046658179
BUY,2023-06-16 08:00:00,2023-06-26 08:00:00,25840.01,30419.62,31238.0,20.890046095183408,,17.722942057684964,21,30.0,,-172.73062557206867,-184.61244760153411,11.88182202946544
SELL,2023-06-26 08:00:00,2023-07-11 16:00:00,30419.62,30622.1,29895.43,,1.7231970682079483,-0.665623041970937,31,,46.0,669.6141987639567,700.3914852239963,-30.77728646003959
BUY,2023-07-11 16:00:00,2023-07-15 08:00:00,30622.1,30303.41,31454.23,2.717416506379383,,-1.0407189578768234,6,11.0,,13.86838178852122,2.3340508611155286,11.53433092740569
SELL,2023-07-15 08:00:00,2023-07-23 00:00:00,30303.41,29916.0,29766.81,,1.7707578124046057,1.2784369811846252,17,,23.0,39.94011100471107,56.97798372826186,-17.03787272355079
BUY,2023-07-23 00:00:00,2023-07-24 08:00:00,29916.0,29093.78,30083.75,0.5607367295092927,,-2.7484289343495156,2,4.0,,-97.0035061896815,-98.11332974458416,1.1098235549026612
SELL,2023-07-24 08:00:00,2023-07-28 08:00:00,29093.78,29387.99,29093.78,,0.0,-1.0112470775540434,0,,12.0,-118.36217467515598,-95.05019792603572,-23.311976749120262
BUY,2023-07-28 08:00:00,2023-08-05 16:00:00,29387.99,29072.13,29705.99,1.0820746842502666,,-1.0747927980103456,13,25.0,,-141.91983354160402,-150.41835994895567,8.498526407351648
SELL,2023-08-05 16:00:00,2023-08-07 00:00:00,29072.13,29094.09,29012.93,,0.20363145046476033,-0.07553626101699162,2,,4.0,-61.747546699425584,-60.33347273658253,-1.4140739628430552
BUY,2023-08-07 00:00:00,2023-08-07 08:00:00,29094.09,28858.44,29094.09,0.0,,-0.8099583111209233,0,1.0,,-59.00846784024179,-60.846252967538,1.8377851272962076
SELL,2023-08-07 08:00:00,2023-08-07 16:00:00,28858.44,29211.06,28858.44,,0.0,-1.221895570238733,0,,1.0,-69.93419851342333,-62.057979040322714,-7.876219473100612
BUY,2023-08-07 16:00:00,2023-08-13 00:00:00,29211.06,29396.36,29818.0,2.0777746511081716,,0.6343487706368727,4,16.0,,-56.69686548861864,-61.343163900095504,4.646298411476863
SELL,2023-08-13 00:00:00,2023-08-22 16:00:00,29396.36,26056.0,25917.99,,11.832655471629817,11.363175576840128,18,,29.0,29.950167503240664,33.117768956107575,-3.1676014528669114
BUY,2023-08-22 16:00:00,2023-09-01 08:00:00,26056.0,25811.0,27716.34,6.372198342032546,,-0.9402824685293215,21,29.0,,-527.2971371417843,-532.4438158143564,5.1466786725720794
SELL,2023-09-01 08:00:00,2023-09-07 16:00:00,25811.0,26255.0,25588.02,,0.863895238464219,-1.7201968153113014,15,,19.0,-17.28537312590197,-1.0383719226807946,-16.247001203221174
BUY,2023-09-07 16:00:00,2023-09-11 08:00:00,26255.0,25115.97,26256.22,0.004646733955441493,,-4.3383355551323515,1,11.0,,-87.67406688669143,-118.24935927536148,30.57529238867005
SELL,2023-09-11 08:00:00,2023-09-12 08:00:00,25115.97,26205.97,25115.97,,0.0,-4.339868219304291,0,,3.0,-88.38414544355692,-68.8391918491065,-19.54495359445042
BUY,2023-09-12 08:00:00,2023-09-21 08:00:00,26205.97,26584.02,27422.24,4.641194353805641,,1.442610214390077,21,27.0,,-59.73851305803328,-75.8119953163365,16.07348225830323
SELL,2023-09-21 08:00:00,2023-09-28 08:00:00,26584.02,27020.0,26126.66,,1.720432049027952,-1.6400077941560363,15,,21.0,154.66575592941444,166.27861292981933,-11.612857000404887
BUY,2023-09-28 08:00:00,2023-10-05 08:00:00,27020.0,27555.0,28311.91,4.781310140636565,,1.9800148038490006,11,21.0,,-18.134881410176604,-37.86611163881838,19.731230228641778
SELL,2023-10-05 08:00:00,2023-10-06 16:00:00,27555.0,27931.09,27410.39,,0.5248049355833808,-1.3648702594810385,1,,4.0,164.31151111350482,167.03103994551066,-2.7195288320058353
BUY,2023-10-06 16:00:00,2023-10-08 08:00:00,27931.09,27892.74,27956.67,0.09158253401495647,,-0.13730219622649364,3,5.0,,166.76549593082018,161.784516458015,4.980979472805188
SELL,2023-10-08 08:00:00,2023-10-16 00:00:00,27892.74,27849.06,26675.0,,4.365795543930075,0.1565998894335956,12,,23.0,163.23739909678625,165.47613284925072,-2.2387337524644693
BUY,2023-10-16 00:00:00,2023-10-28 00:00:00,27849.06,34044.99,34839.8,25.102247616257074,,22.24825541687941,28,36.0,,-41.20743700063031,-91.16165631971668,49.95421931908638
SELL,2023-10-28 00:00:00,2023-11-09 00:00:00,34044.99,36533.04,34044.99,,0.0,-7.3081237503668035,0,,36.0,937.9252886228533,969.2372008937082,-31.31191227085492
BUY,2023-11-09 00:00:00,2023-11-13 08:00:00,36533.04,36841.91,37301.63,2.1038216365240796,,0.8454538686077113,5,13.0,,288.22227682777157,267.2344233547312,20.98785347304039
SELL,2023-11-13 08:00:00,2023-11-20 00:00:00,36841.91,37244.47,35551.19,,3.5034014251704133,-1.0926686482866865,4,,20.0,412.4319367344142,431.9718196829899,-19.539882948575723
BUY,2023-11-20 00:00:00,2023-11-21 16:00:00,37244.47,35741.65,37461.61,0.5830127264530799,,-4.035015131105368,1,5.0,,132.60175331471692,123.31257645069653,9.28917686402039
SELL,2023-11-21 16:00:00,2023-11-23 16:00:00,35741.65,37294.28,35741.65,,0.0,-4.344035599923331,0,,6.0,88.21542685121676,140.38044075705682,-52.165013905840055
BUY,2023-11-23 16:00:00,2023-11-27 00:00:00,37294.28,37283.19,38221.11,2.485180032970208,,-0.029736463607814678,2,10.0,,113.98244699617499,109.90459685654766,4.07785013962733
SELL,2023-11-27 00:00:00,2023-11-29 08:00:00,37283.19,37830.75,36751.02,,1.4273724968276735,-1.468651153509122,1,,7.0,159.73259371102176,178.70232476924397,-18.96973105822221
BUY,2023-11-29 08:00:00,2023-11-30 08:00:00,37830.75,37619.84,37854.64,0.06314968643233194,,-0.5575094334635277,1,3.0,,138.14143889542174,131.82403639922484,6.317402496196905
SELL,2023-11-30 08:00:00,2023-12-01 00:00:00,37619.84,38244.08,37619.84,,0.0,-1.6593372007961897,0,,2.0,132.23536220101232,134.62716763603447,-2.3918054350221496
BUY,2023-12-01 00:00:00,2023-12-09 16:00:00,38244.08,43713.6,44180.22,15.521722577716602,,14.301612171086338,24,26.0,,152.79507617528725,136.19822301715976,16.596853158127487
SELL,2023-12-09 16:00:00,2023-12-19 16:00:00,43713.6,42275.99,41115.27,,5.943985395849351,3.2887019142783953,10,,30.0,918.8375034976198,948.931552974656,-30.094049477036265
BUY,2023-12-19 16:00:00,2023-12-24 16:00:00,42275.99,42991.5,44027.2,4.142327595403441,,1.6924736712256816,2,15.0,,-0.7658573083535885,-5.699446702237687,4.933589393884098
SELL,2023-12-24 16:00:00,2024-01-01 08:00:00,42991.5,42783.05,41947.16,,2.4291778607399053,0.4848632869288047,16,,23.0,218.5504691285969,241.7241668170623,-23.17369768846541
BUY,2024-01-01 08:00:00,2024-01-07 16:00:00,42783.05,43929.02,45455.53,6.24658597271582,,2.678560785170748,2,19.0,,-108.11489858874847,-108.21504748353817,0.10014889478969735
SELL,2024-01-07 16:00:00,2024-01-08 08:00:00,43929.02,44963.04,43929.02,,0.0,-2.3538426306801385,0,,2.0,160.26742308567918,162.77019290402603,-2.5027698183468488
BUY,2024-01-08 08:00:00,2024-01-12 08:00:00,44963.04,44462.01,46951.04,4.4214092285575,,-1.1143152242375045,1,12.0,,206.31570236606058,167.5781091446701,38.73759322139048
SELL,2024-01-12 08:00:00,2024-01-21 16:00:00,44462.01,41580.33,40894.71,,8.023254009434128,6.4812184604339755,21,,28.0,392.36223681861884,452.6676620609691,-60.30542524235028
BUY,2024-01-21 16:00:00,2024-01-22 00:00:00,41580.33,41043.7,41580.33,0.0,,-1.2905861978488498,0,1.0,,-413.9203147198059,-424.6583606718245,10.738045952018581
SELL,2024-01-22 00:00:00,2024-01-25 16:00:00,41043.7,39961.09,39204.0,,4.482295699461787,2.637700792082587,4,,11.0,-427.37899008260865,-425.02111125992906,-2.357878822679595
BUY,2024-01-25 16:00:00,2024-02-03 16:00:00,39961.09,43011.09,43375.5,8.544336503333627,,7.632424440874861,14,27.0,,-521.3927190419126,-540.795526896518,19.402807854605385
SELL,2024-02-03 16:00:00,2024-02-07 16:00:00,43011.09,44349.6,42582.88,,0.9955804421603804,-3.1120113440510395,3,,12.0,269.3474175883166,270.6260413952389,-1.278623806922269
BUY,2024-02-07 16:00:00,2024-02-17 08:00:00,44349.6,50984.56,52124.11,17.530056640871624,,14.960585890289876,27,29.0,,196.24270716646424,175.1344078753282,21.108299291136035
SELL,2024-02-17 08:00:00,2024-02-26 16:00:00,50984.56,54476.47,50744.15,,0.4715349117458231,-6.8489558407486575,19,,28.0,1109.0586404487403,1191.2319975899372,-82.1733571411969
BUY,2024-02-26 16:00:00,2024-03-06 08:00:00,54476.47,66481.12,68245.71,25.275573105232414,,22.036394795771447,21,26.0,,343.5251398398468,259.2144005372268,84.31073930262
SELL,2024-03-06 08:00:00,2024-03-11 08:00:00,66481.12,72010.0,66074.04,,0.6123242207712533,-8.31646638925458,1,,15.0,1896.0349109394447,1896.2494499364266,-0.2145389969819007
BUY,2024-03-11 08:00:00,2024-03-12 16:00:00,72010.0,71452.01,72121.1,0.154284127204563,,-0.7748784890987436,2,4.0,,1603.8884842021944,1594.963490550525,8.92499365166941
SELL,2024-03-12 16:00:00,2024-03-13 00:00:00,71452.01,72855.16,71452.01,,0.0,-1.9637656099527625,0,,1.0,1618.9732810846908,1622.6900656452183,-3.716784560527458
BUY,2024-03-13 00:00:00,2024-03-13 16:00:00,72855.16,73072.41,73072.41,0.298194390074773,,0.298194390074773,2,2.0,,1642.3448544201237,1625.3107041485391,17.034150271584622
SELL,2024-03-13 16:00:00,2024-03-24 08:00:00,73072.41,65673.36,61937.4,,15.238323192022818,10.125641127752598,18,,32.0,1623.473886605614,1625.3821939693678,-1.9083073637536927
BUY,2024-03-24 08:00:00,2024-04-01 00:00:00,65673.36,69594.94,71290.39,8.552980995642676,,5.97134058619812,12,23.0,,-582.8797501836161,-610.4616639068695,27.581913723253365
SELL,2024-04-01 00:00:00,2024-04-06 00:00:00,69594.94,67992.02,64890.0,,6.760462757780957,2.3032134232747357,4,,15.0,528.7499626031786,556.8068651011175,-28.05690249793895
BUY,2024-04-06 00:00:00,2024-04-12 08:00:00,67992.02,69347.3,71773.98,5.562358641499387,,1.993292742295344,7,19.0,,-207.1346023658116,-211.3933301009328,4.258727735121198
SELL,2024-04-12 08:00:00,2024-04-19 00:00:00,69347.3,64547.18,60304.95,,13.039224310102925,6.921855645425276,15,,20.0,312.54077204703935,312.79212384038004,-0.2513517933406888
BUY,2024-04-19 00:00:00,2024-04-25 16:00:00,64547.18,64498.34,66819.32,3.520122800097551,,-0.07566558291160634,11,20.0,,-1006.299188401943,-1017.1261810580967,10.82699265615372
SELL,2024-04-25 16:00:00,2024-05-03 16:00:00,64498.34,62882.01,56886.0,,11.802381270587734,2.5060024800638194,17,,24.0,-71.95950704986899,-53.46902402231919,-18.4904830275498
BUY,2024-05-03 16:00:00,2024-05-08 16:00:00,62882.01,61193.03,64540.75,2.637860971683313,,-2.685951037506599,7,15.0,,-714.0890406928447,-855.5540373068874,141.46499661404266
SELL,2024-05-08 16:00:00,2024-05-13 08:00:00,61193.03,63002.0,60799.99,,0.6422953725285394,-2.9561700082509415,6,,14.0,37.08211016540008,61.35012339002293,-24.268013224622848
BUY,2024-05-13 08:00:00,2024-05-23 08:00:00,63002.0,68076.0,71446.62,13.403733214818569,,8.053712580552999,22,30.0,,-104.7009390506646,-158.094385091037,53.393446040372396
SELL,2024-05-23 08:00:00,2024-06-03 08:00:00,68076.0,69615.28,67155.93,,1.3515335801163508,-2.261119924789939,2,,33.0,997.0790289080469,1059.7264750579022,-62.64744614985534
BUY,2024-06-03 08:00:00,2024-06-08 00:00:00,69615.28,69582.2,71580.0,2.822253964934137,,-0.047518303452922614,6,14.0,,69.3666234286793,-1.251590319684645,70.61821374836394
SELL,2024-06-08 00:00:00,2024-06-20 00:00:00,69582.2,65858.84,64706.0,,7.007826714303366,5.3510236813437935,31,,36.0,395.4292556531291,428.8709078755053,-33.441652222376206
BUY,2024-06-20 00:00:00,2024-06-21 00:00:00,65858.84,64201.63,65858.84,0.0,,-2.516306087383257,0,3.0,,-536.2984777107777,-546.6058398629506,10.307362152172914
SELL,2024-06-21 00:00:00,2024-06-22 16:00:00,64201.63,64262.01,63732.02,,0.731461179412424,-0.0940474564275154,1,,5.0,-570.0423544876612,-548.5403116470218,-21.502042840639433
BUY,2024-06-22 16:00:00,2024-06-23 16:00:00,64262.01,63210.01,64415.27,0.238492384536361,,-1.6370480786393078,1,3.0,,-560.2314751583035,-568.8271007729571,8.595625614653613
SELL,2024-06-23 16:00:00,2024-06-27 16:00:00,63210.01,61706.47,60293.3,,4.614316624851031,2.3786422435307335,3,,12.0,-560.6638714332148,-558.5853377887161,-2.078533644498748
BUY,2024-06-27 16:00:00,2024-07-03 16:00:00,61706.47,60208.58,63277.84,2.546523889634256,,-2.4274439941224952,10,18.0,,-780.8225999991191,-810.8161954744567,29.993595475337543
SELL,2024-07-03 16:00:00,2024-07-09 00:00:00,60208.58,57116.84,54415.05,,9.622432550310933,5.135048858484962,4,,16.0,-297.6202910870561,-291.7341755386263,-5.886115548429814
BUY,2024-07-09 00:00:00,2024-07-23 00:00:00,57116.84,66576.0,68165.34,19.343682178495868,,16.561070255287238,38,42.0,,-905.5028899996396,-929.2326256191109,23.729735619471285
SELL,2024-07-23 00:00:00,2024-07-27 16:00:00,66576.0,67896.5,64134.0,,3.6679884643114633,-1.983447488584475,6,,14.0,1113.9290273236184,1189.0736494581963,-75.14462213457796
BUY,2024-07-27 16:00:00,2024-07-28 00:00:00,67896.5,67560.86,67896.5,0.0,,-0.49434065084356255,0,1.0,,634.1728606131946,632.6795450997902,1.4933155134044682
SELL,2024-07-28 00:00:00,2024-07-29 00:00:00,67560.86,69528.01,67560.86,,0.0,-2.91167104740821,0,,3.0,609.4453366562375,629.5816506406499,-20.136313984412368
BUY,2024-07-29 00:00:00,2024-07-29 16:00:00,69528.01,66784.69,69528.01,0.0,,-3.9456328463880856,0,2.0,,678.095660267878,628.4151299978168,49.680530270061126
SELL,2024-07-29 16:00:00,2024-08-08 08:00:00,66784.69,59428.03,52674.19,,21.128345433661515,11.015488729527686,19,,29.0,536.0172827328934,618.2223069589662,-82.20502422607285
BUY,2024-08-08 08:00:00,2024-08-15 16:00:00,59428.03,57541.06,61685.99,3.7994865385913,,-3.1752188319215717,1,22.0,,-1427.5255774388352,-1621.0963387116008,193.5707612727656
SELL,2024-08-15 16:00:00,2024-08-17 08:00:00,57541.06,59388.11,57541.06,,0.0,-3.209968672805129,0,,5.0,-220.23279088530398,-179.53573638299667,-40.69705450230731
BUY,2024-08-17 08:00:00,2024-08-27 08:00:00,59388.11,61709.13,64315.0,8.296088223720202,,3.9082233800671498,20,30.0,,-180.77798504218663,-207.53149079126027,26.75350574907364
SELL,2024-08-27 08:00:00,2024-09-09 08:00:00,61709.13,55386.0,53687.0,,12.999907793222814,10.246668523766253,36,,39.0,594.3062213802987,674.9995520304757,-80.69333065017702
BUY,2024-09-09 08:00:00,2024-09-16 16:00:00,55386.0,58213.99,60498.0,9.229769255768607,,5.105965406420392,13,22.0,,-807.7182179837328,-851.348435564898,43.6302175811652
SELL,2024-09-16 16:00:00,2024-09-17 08:00:00,58213.99,61135.5,58213.99,,0.0,-5.0185702783815405,0,,2.0,403.53623191390943,413.53939175169256,-10.00315983778313
BUY,2024-09-17 08:00:00,2024-09-23 08:00:00,61135.5,63618.0,63618.0,4.060652157911524,,4.060652157911524,18,18.0,,471.917441806414,415.47286966274527,56.44457214366872
SELL,2024-09-23 08:00:00,2024-09-27 00:00:00,63618.0,65460.02,63152.01,,0.732481373196262,-2.8954383979376854,7,,11.0,832.1724515458991,838.8931550801042,-6.720703534205086
BUY,2024-09-27 00:00:00,2024-09-29 00:00:00,65460.02,65477.01,66006.01,0.8340816272283417,,0.025954773616025842,1,6.0,,710.1600175340209,703.843907445739,6.316110088281903
SELL,2024-09-29 00:00:00,2024-10-06 08:00:00,65477.01,62720.01,60641.5,,7.38505011148188,4.210638207211966,13,,22.0,736.8045437823603,741.7980954715896,-4.993551689229321
BUY,2024-10-06 08:00:00,2024-10-09 16:00:00,62720.01,60636.02,63651.6,1.4853154519586278,,-3.3226876079898666,3,10.0,,-293.95490303893894,-322.6047858422587,28.64988280331977
SELL,2024-10-09 16:00:00,2024-10-11 16:00:00,60636.02,62540.0,60326.39,,0.5106370767738341,-3.1400147964856586,3,,6.0,-187.91564326257503,-160.5398145184006,-27.37582874417444
BUY,2024-10-11 16:00:00,2024-10-21 00:00:00,62540.0,68514.0,69031.99,10.38054045410938,,9.552286536616565,27,28.0,,-220.66902871869388,-240.36522456048854,19.696195841794662
SELL,2024-10-21 00:00:00,2024-10-28 08:00:00,68514.0,68494.2,66223.44,,3.343199929941323,0.02889920308258591,7,,22.0,902.9945277660154,924.1947480749568,-21.200220308941425
BUY,2024-10-28 08:00:00,2024-11-01 00:00:00,68494.2,69273.7,72736.42,6.193546314870458,,1.1380525650347038,4,11.0,,206.28527561527153,193.93999632643047,12.345279288841056
SELL,2024-11-01 00:00:00,2024-11-06 00:00:00,69273.7,73370.89,67850.01,,2.055166679418022,-5.914495688840068,11,,15.0,687.2086160736217,705.8906662298577,-18.682050156236073
BUY,2024-11-06 00:00:00,2024-11-15 08:00:00,73370.89,88445.41,92540.01,26.126328847857778,,20.545641466254537,22,28.0,,180.91130671718565,104.37976611697736,76.53154060020829
SELL,2024-11-15 08:00:00,2024-11-21 16:00:00,88445.41,98317.12,88445.41,,0.0,-11.161359306265856,0,,19.0,2720.6900114950695,2776.4356171998006,-55.74560570473113
BUY,2024-11-21 16:00:00,2024-11-23 16:00:00,98317.12,97672.4,99173.7,0.8712419566399034,,-0.6557555794962273,1,6.0,,2178.8820697387855,2070.8885711323887,107.99349860639677
SELL,2024-11-23 16:00:00,2024-12-05 00:00:00,97672.4,102236.1,91965.16,,5.843247427113484,-4.672456087902019,9,,34.0,2146.836939973262,2191.227294589041,-44.39035461577896
BUY,2024-12-05 00:00:00,2024-12-09 08:00:00,102236.1,97812.0,102236.1,0.0,,-4.3273364300868336,0,13.0,,593.8517333719501,358.0905209732886,235.76121239866148
SELL,2024-12-09 08:00:00,2024-12-12 00:00:00,97812.0,100499.99,95658.79,,2.2013761092708526,-2.748118840224109,3,,8.0,591.3396030764998,659.3953429678945,-68.05573989139475
BUY,2024-12-12 00:00:00,2024-12-18 16:00:00,100499.99,100204.01,106805.75,6.27438868401877,,-0.2945074919908056,15,20.0,,350.5274279768637,335.08684084653584,15.440587130327856
SELL,2024-12-18 16:00:00,2024-12-25 00:00:00,100204.01,98084.33,93250.37,,6.939482761218837,2.1153644449957576,14,,19.0,893.2632165264222,1070.6029324529068,-177.3397159264846
BUY,2024-12-25 00:00:00,2024-12-27 08:00:00,98084.33,94573.75,99429.6,1.3715442619631537,,-3.579144599346299,2,7.0,,-850.4723313792201,-890.5576247536047,40.085293374384605
SELL,2024-12-27 08:00:00,2024-12-31 08:00:00,94573.75,95412.0,92130.21,,2.583740202751814,-0.886345312520652,9,,12.0,-728.3255459639622,-707.9839064009,-20.341639563062245
BUY,2024-12-31 08:00:00,2025-01-08 00:00:00,95412.0,95657.09,102235.6,7.151720957531553,,0.25687544543662905,19,23.0,,-815.4791612825211,-839.5458240037602,24.06666272123914
SELL,2025-01-08 00:00:00,2025-01-14 08:00:00,95657.09,96471.65,92123.75,,3.6937565213409655,-0.8515416891732728,16,,19.0,505.54265993960144,570.1625028178855,-64.61984287828409
BUY,2025-01-14 08:00:00,2025-01-21 00:00:00,96471.65,101989.05,107120.65,11.038476070431056,,5.719193151563188,17,20.0,,-343.738134992891,-440.343725731362,96.605590738471
SELL,2025-01-21 00:00:00,2025-01-21 16:00:00,101989.05,106143.82,101989.05,,0.0,-4.073741249673376,0,,2.0,1346.075716179097,1348.4352213789684,-2.3595051998713643
BUY,2025-01-21 16:00:00,2025-01-22 08:00:00,106143.82,104180.01,106143.82,0.0,,-1.8501406864761527,0,2.0,,1371.5510809709522,1345.414094893003,26.136986077949132
SELL,2025-01-22 08:00:00,2025-01-30 08:00:00,104180.01,105564.0,99048.02,,4.926079388934586,-1.3284602295584396,14,,24.0,1266.4144689844252,1335.6240016426318,-69.20953265820663
BUY,2025-01-30 08:00:00,2025-02-01 00:00:00,105564.0,102166.49,105564.0,0.0,,-3.218436209313776,0,5.0,,169.56767935403332,140.24342605293825,29.32425330109507
SELL,2025-02-01 00:00:00,2025-02-09 00:00:00,102166.49,97057.83,95333.01,,6.6885727404357445,5.0003283855596905,6,,24.0,93.45441290398594,175.54057558363814,-82.0861626796522
BUY,2025-02-09 00:00:00,2025-02-17 16:00:00,97057.83,95780.0,98268.97,1.2478539856083732,,-1.3165655980563358,6,26.0,,-913.9902701792307,-928.3136392514346,14.323369072203832
SELL,2025-02-17 16:00:00,2025-02-19 16:00:00,95780.0,96644.37,95456.93,,0.33730423888077576,-0.9024535393610308,1,,6.0,-268.91264824429527,-260.8530031468543,-8.059645097440978
BUY,2025-02-19 16:00:00,2025-02-23 08:00:00,96644.37,95436.18,98305.0,1.7182894357943508,,-1.250140075412569,3,11.0,,-263.0152407234564,-292.2745060791801,29.259265355723755
SELL,2025-02-23 08:00:00,2025-03-02 00:00:00,95436.18,86232.42,79204.59,,17.00779515693105,9.64388977010605,14,,20.0,-85.45994316673023,-62.89508193555873,-22.5648612311715
BUY,2025-03-02 00:00:00,2025-03-09 00:00:00,86232.42,86004.61,94270.0,9.320833162283979,,-0.26418138328948404,2,21.0,,-1914.097481896155,-1940.171914835463,26.074432939308053
SELL,2025-03-09 00:00:00,2025-03-13 00:00:00,86004.61,83151.99,78595.86,,8.614363811428248,3.3168222029028387,5,,12.0,-400.1260096310871,-359.6475457912371,-40.47846383984995
BUY,2025-03-13 00:00:00,2025-03-28 00:00:00,83151.99,85212.99,88350.01,6.251227421015407,,2.4785937173602215,34,45.0,,-1056.0728397370403,-1117.9471351087857,61.87429537174535
SELL,2025-03-28 00:00:00,2025-04-02 00:00:00,85212.99,84426.33,81933.51,,3.848568158446277,0.9231691083718614,9,,15.0,453.8982582737517,529.8585635168404,-75.96030524308867
BUY,2025-04-02 00:00:00,2025-04-03 08:00:00,84426.33,82039.31,86757.67,2.761389722850675,,-2.8273407123109626,1,4.0,,-252.2069776482531,-293.95434680957555,41.74736916132247
SELL,2025-04-03 08:00:00,2025-04-04 16:00:00,82039.31,83889.87,82039.31,,0.0,-2.2556991276499008,0,,4.0,-306.01663639143226,-253.80838749336095,-52.208248898071304
BUY,2025-04-04 16:00:00,2025-04-05 08:00:00,83889.87,82618.26,83889.87,0.0,,-1.515808762130637,0,2.0,,-256.33003314357484,-265.9347793599616,9.604746216386786
SELL,2025-04-05 08:00:00,2025-04-05 16:00:00,82618.26,83537.99,82618.26,,0.0,-1.1132284799994705,0,,1.0,-282.06358557562635,-265.3332353275997,-16.73035024802664
BUY,2025-04-05 16:00:00,2025-04-06 08:00:00,83537.99,82548.36,83537.99,0.0,,-1.1846466499852397,0,2.0,,-255.3449241418857,-264.00146050283786,8.656536360952146
SELL,2025-04-06 08:00:00,2025-04-10 00:00:00,82548.36,81595.81,75126.01,,8.991517214878655,1.1539296480269297,2,,11.0,-292.21179859417316,-267.51415285891346,-24.697645735259698
BUY,2025-04-10 00:00:00,2025-04-18 08:00:00,81595.81,84374.59,85716.77,5.0504554094138,,3.4055425149894325,15,25.0,,-787.0472851834056,-893.9512937205045,106.90400853709889
SELL,2025-04-18 08:00:00,2025-04-21 00:00:00,84374.59,87434.78,84344.66,,0.03547276496394592,-3.6269094759453084,6,,8.0,471.12555240819347,481.32686030715416,-10.201307898960692
